Order_ID,order_date,Region,Country,Customer_ID,Customer_Name,Segment,day_to_ship,Product_ID,Category,Subcategory,Quantity,sales_THB
CA-2016-150889,2023-03-20,Central,United States,PB-19105,Cos Mackstead,Consumer,2.0,TEC-PH-10000004,Technology,Phones,1,
CA-2016-110499,2023-04-07,West,United States,YC-21895,Albie Bewfield,Corporate,2.0,TEC-CO-10002095,Technology,Copiers,3,
CA-2016-140928,2023-09-18,South,United States,NB-18655,Elyssa Buckles,Corporate,4.0,FUR-TA-10001095,Furniture,Tables,4,
CA-2016-157245,2023-05-19,South,United States,LE-16810,Carlye Causley,Consumer,5.0,FUR-CH-10003746,Furniture,Chairs,2,
CA-2017-104220,2024-01-30,Central,United States,BV-11245,Kass Capitano,Corporate,6.0,OFF-BI-10001036,Office Supplies,Binders,2,656.49
CA-2017-104220,2024-01-30,Central,United States,BV-11245,Kass Capitano,Corporate,6.0,TEC-PH-10004614,Technology,Phones,3,7433.97
CA-2017-104220,2024-01-30,Central,United States,BV-11245,Kass Capitano,Corporate,6.0,OFF-BI-10000301,Office Supplies,Binders,5,1161.78
CA-2017-104220,2024-01-30,Central,United States,BV-11245,Kass Capitano,Corporate,6.0,OFF-BI-10003910,Office Supplies,Binders,1,276.89
CA-2017-104220,2024-01-30,Central,United States,BV-11245,Kass Capitano,Corporate,6.0,OFF-AR-10004648,Office Supplies,Art,2,1447.29
CA-2017-104220,2024-01-30,Central,United States,BV-11245,Kass Capitano,Corporate,6.0,FUR-FU-10002597,Furniture,Furnishings,7,1241.87
CA-2017-129567,2024-03-17,West,United States,CL-12565,Ranna Giovanitti,Consumer,4.0,OFF-BI-10000014,Office Supplies,Binders,2,635.73
CA-2017-105809,2024-02-20,West,United States,HW-14935,Tobi Tender,Corporate,3.0,FUR-FU-10004090,Furniture,Furnishings,1,803.6
CA-2017-105809,2024-02-20,West,United States,HW-14935,Tobi Tender,Corporate,3.0,TEC-PH-10001580,Technology,Phones,2,7807.08
CA-2016-136133,2023-08-18,East,United States,HW-14935,Tobi Tender,Corporate,5.0,OFF-AP-10000576,Office Supplies,Appliances,9,
CA-2017-135783,2024-04-22,West,United States,GM-14440,Barnabe Kirsopp,Consumer,2.0,FUR-FU-10000794,Furniture,Furnishings,2,656.84
CA-2016-149370,2023-09-15,East,United States,DB-13210,Zeke Pentony,Consumer,4.0,OFF-PA-10003651,Office Supplies,Paper,1,
CA-2016-165316,2023-07-23,South,United States,JB-15400,Tersina Deetlof,Corporate,4.0,OFF-AR-10002956,Office Supplies,Art,2,
CA-2016-165316,2023-07-23,South,United States,JB-15400,Tersina Deetlof,Corporate,4.0,OFF-AP-10003266,Office Supplies,Appliances,2,
CA-2016-165316,2023-07-23,South,United States,JB-15400,Tersina Deetlof,Corporate,4.0,TEC-MA-10004002,Technology,Machines,1,
CA-2017-107503,2024-01-01,East,United States,GA-14725,Ranique O'Sheerin,Consumer,5.0,FUR-FU-10003878,Furniture,Furnishings,4,1759.19
CA-2016-152534,2023-06-20,West,United States,DP-13105,Kaila Glencrash,Corporate,5.0,OFF-AR-10002335,Office Supplies,Art,2,
CA-2016-152534,2023-06-20,West,United States,DP-13105,Kaila Glencrash,Corporate,5.0,OFF-PA-10001870,Office Supplies,Paper,6,
CA-2016-134362,2023-09-29,East,United States,LS-16945,Maridel Hadwen,Corporate,3.0,OFF-LA-10004853,Office Supplies,Labels,4,
CA-2016-158099,2023-09-03,East,United States,PK-18910,Arni Faull,Home Office,2.0,OFF-BI-10000545,Office Supplies,Binders,5,
CA-2016-158099,2023-09-03,East,United States,PK-18910,Arni Faull,Home Office,2.0,TEC-PH-10002496,Technology,Phones,3,
CA-2016-165148,2023-10-22,Central,United States,PM-19135,Desiri Harkness,Home Office,2.0,FUR-FU-10000732,Furniture,Furnishings,5,1141.34
CA-2016-105494,2023-11-10,West,United States,PC-18745,Maribelle Champagne,Corporate,2.0,OFF-ST-10002205,Office Supplies,Storage,7,5676.97
CA-2016-105494,2023-11-10,West,United States,PC-18745,Maribelle Champagne,Corporate,2.0,OFF-BI-10003364,Office Supplies,Binders,3,2550.59
CA-2016-140634,2023-10-03,Central,United States,HL-15040,Rosie Plaster,Consumer,3.0,OFF-EN-10001099,Office Supplies,Envelopes,2,563.49
US-2016-114622,2023-04-10,East,United States,JR-16210,Viole Hourihane,Corporate,2.0,OFF-BI-10004716,Office Supplies,Binders,2,
CA-2016-130477,2023-04-08,West,United States,LC-17140,Lonna Wigan,Consumer,4.0,OFF-PA-10002947,Office Supplies,Paper,3,
CA-2016-130477,2023-04-08,West,United States,LC-17140,Lonna Wigan,Consumer,4.0,OFF-ST-10002583,Office Supplies,Storage,2,
CA-2016-130477,2023-04-08,West,United States,LC-17140,Lonna Wigan,Consumer,4.0,OFF-PA-10000019,Office Supplies,Paper,2,
CA-2016-149797,2023-09-15,East,United States,AH-10075,Clayborne Learmonth,Corporate,5.0,OFF-BI-10003650,Office Supplies,Binders,2,
CA-2017-144932,2024-04-14,East,United States,AB-10165,Shelley Gallie,Consumer,3.0,OFF-AR-10003560,Office Supplies,Art,3,526.24
CA-2017-144932,2024-04-14,East,United States,AB-10165,Shelley Gallie,Consumer,3.0,OFF-AR-10001468,Office Supplies,Art,3,3240.56
CA-2017-144932,2024-04-14,East,United States,AB-10165,Shelley Gallie,Consumer,3.0,OFF-PA-10004971,Office Supplies,Paper,3,500.28
CA-2016-140081,2023-06-20,East,United States,CG-12040,Tiphany Hinrichsen,Home Office,4.0,OFF-PA-10001745,Office Supplies,Paper,8,
CA-2016-140081,2023-06-20,East,United States,CG-12040,Tiphany Hinrichsen,Home Office,4.0,OFF-BI-10004826,Office Supplies,Binders,6,
CA-2016-140081,2023-06-20,East,United States,CG-12040,Tiphany Hinrichsen,Home Office,4.0,OFF-PA-10001870,Office Supplies,Paper,3,
CA-2016-140081,2023-06-20,East,United States,CG-12040,Tiphany Hinrichsen,Home Office,4.0,OFF-AP-10001058,Office Supplies,Appliances,2,
CA-2016-142958,2023-12-13,West,United States,RW-19630,Gregory Boulds,Corporate,7.0,OFF-BI-10001759,Office Supplies,Binders,2,223.82
CA-2016-142958,2023-12-13,West,United States,RW-19630,Gregory Boulds,Corporate,7.0,FUR-TA-10000577,Furniture,Tables,4,40911.85
CA-2017-131156,2024-04-03,East,United States,KH-16360,Eben Minerdo,Consumer,4.0,FUR-FU-10001940,Furniture,Furnishings,4,922.8
CA-2016-120859,2023-09-01,West,United States,CV-12805,Carlos Kausche,Corporate,3.0,OFF-EN-10001335,Office Supplies,Envelopes,2,
CA-2017-135279,2024-04-09,East,United States,BS-11800,Raphaela Walles,Home Office,2.0,OFF-LA-10004055,Office Supplies,Labels,2,353.36
CA-2017-135279,2024-04-09,East,United States,BS-11800,Raphaela Walles,Home Office,2.0,OFF-AR-10004344,Office Supplies,Art,3,1294.33
CA-2017-135279,2024-04-09,East,United States,BS-11800,Raphaela Walles,Home Office,2.0,OFF-PA-10004621,Office Supplies,Paper,2,466.35
CA-2017-135279,2024-04-09,East,United States,BS-11800,Raphaela Walles,Home Office,2.0,OFF-PA-10001281,Office Supplies,Paper,4,6894.48
CA-2017-135279,2024-04-09,East,United States,BS-11800,Raphaela Walles,Home Office,2.0,OFF-LA-10001613,Office Supplies,Labels,3,310.9
CA-2017-135279,2024-04-09,East,United States,BS-11800,Raphaela Walles,Home Office,2.0,OFF-ST-10001097,Office Supplies,Storage,3,18057.0
CA-2017-159366,2024-01-07,Central,United States,BW-11110,Wallie Putten,Corporate,3.0,TEC-MA-10000822,Technology,Machines,2,109986.66
CA-2016-144939,2023-10-03,East,United States,EB-13870,Filippa Hebard,Consumer,5.0,FUR-CH-10003199,Furniture,Chairs,6,21580.86
CA-2016-105585,2023-08-26,West,United States,RF-19735,Pier Rubbert,Consumer,1.0,OFF-FA-10002983,Office Supplies,Fasteners,3,
CA-2016-105585,2023-08-26,West,United States,RF-19735,Pier Rubbert,Consumer,1.0,OFF-PA-10003625,Office Supplies,Paper,5,
CA-2016-155488,2023-11-13,West,United States,FM-14290,Pren Beak,Home Office,4.0,OFF-AR-10002956,Office Supplies,Art,2,1590.65
CA-2016-109820,2023-11-20,East,United States,AG-10390,Merle Kiddy,Consumer,2.0,OFF-PA-10000955,Office Supplies,Paper,3,569.25
CA-2016-109820,2023-11-20,East,United States,AG-10390,Merle Kiddy,Consumer,2.0,OFF-BI-10003460,Office Supplies,Binders,2,95.31
CA-2016-109820,2023-11-20,East,United States,AG-10390,Merle Kiddy,Consumer,2.0,OFF-BI-10000474,Office Supplies,Binders,3,523.23
CA-2016-113061,2023-04-22,Central,United States,EL-13735,Ashleigh Harwick,Home Office,4.0,FUR-FU-10003975,Furniture,Furnishings,2,
CA-2016-127670,2023-03-20,Central,United States,RD-19660,Wilek Dibley,Home Office,4.0,FUR-TA-10001095,Furniture,Tables,4,
CA-2016-102981,2023-09-06,East,United States,MO-17500,Briana Cookney,Consumer,3.0,TEC-AC-10004761,Technology,Accessories,2,
CA-2016-102981,2023-09-06,East,United States,MO-17500,Briana Cookney,Consumer,3.0,FUR-BO-10001811,Furniture,Bookcases,3,
CA-2016-105284,2023-11-24,East,United States,MG-17650,Tabbitha Walkowski,Home Office,7.0,OFF-FA-10001754,Office Supplies,Fasteners,3,162.87
CA-2016-157686,2023-10-01,West,United States,BD-11620,Valerie Hamshere,Consumer,1.0,FUR-CH-10001146,Furniture,Chairs,4,7037.0
CA-2016-152814,2023-04-28,West,United States,EH-14005,Mathe Statton,Home Office,4.0,OFF-PA-10001970,Office Supplies,Paper,3,
CA-2016-134348,2023-11-12,West,United States,MS-17710,Bertina Truggian,Consumer,7.0,OFF-BI-10003727,Office Supplies,Binders,5,229.14
CA-2016-134348,2023-11-12,West,United States,MS-17710,Bertina Truggian,Consumer,7.0,OFF-BI-10004967,Office Supplies,Binders,7,159.63
CA-2016-134348,2023-11-12,West,United States,MS-17710,Bertina Truggian,Consumer,7.0,TEC-AC-10003447,Technology,Accessories,2,1168.85
CA-2016-161781,2023-09-29,Central,United States,CC-12100,Dari Geistmann,Home Office,1.0,OFF-AR-10000255,Office Supplies,Art,7,
CA-2016-166163,2023-08-15,West,United States,CY-12745,Megan Pershouse,Corporate,5.0,TEC-PH-10004896,Technology,Phones,3,
CA-2016-166163,2023-08-15,West,United States,CY-12745,Megan Pershouse,Corporate,5.0,OFF-LA-10000452,Office Supplies,Labels,1,
CA-2017-160423,2024-01-21,South,United States,PS-19045,Austine Coils,Home Office,5.0,OFF-ST-10004340,Office Supplies,Storage,7,12575.37
CA-2017-160423,2024-01-21,South,United States,PS-19045,Austine Coils,Home Office,5.0,OFF-BI-10004001,Office Supplies,Binders,7,1292.32
CA-2016-107216,2023-06-14,West,United States,PV-18985,Dominique Kauscher,Home Office,3.0,OFF-AR-10001545,Office Supplies,Art,4,
CA-2016-107216,2023-06-14,West,United States,PV-18985,Dominique Kauscher,Home Office,3.0,FUR-FU-10000206,Furniture,Furnishings,3,
CA-2016-107216,2023-06-14,West,United States,PV-18985,Dominique Kauscher,Home Office,3.0,TEC-AC-10001013,Technology,Accessories,1,
CA-2016-107216,2023-06-14,West,United States,PV-18985,Dominique Kauscher,Home Office,3.0,OFF-AR-10002255,Office Supplies,Art,3,
US-2017-145863,2024-04-21,Central,United States,RP-19390,Babita Rosenstock,Consumer,6.0,OFF-BI-10004140,Office Supplies,Binders,3,98.39
US-2017-145863,2024-04-21,Central,United States,RP-19390,Babita Rosenstock,Consumer,6.0,OFF-BI-10002049,Office Supplies,Binders,3,107.16
CA-2016-144855,2023-07-22,West,United States,DL-13495,Sibley Deny,Corporate,2.0,OFF-LA-10003766,Office Supplies,Labels,2,
CA-2016-112102,2023-04-12,South,United States,BD-11605,Hugo Marris,Consumer,4.0,FUR-TA-10004086,Furniture,Tables,4,
CA-2016-112102,2023-04-12,South,United States,BD-11605,Hugo Marris,Consumer,4.0,OFF-PA-10000100,Office Supplies,Paper,1,
CA-2016-112102,2023-04-12,South,United States,BD-11605,Hugo Marris,Consumer,4.0,OFF-EN-10002500,Office Supplies,Envelopes,5,
US-2016-114776,2023-12-06,West,United States,GG-14650,Wilburt Quinane,Corporate,1.0,OFF-PA-10004100,Office Supplies,Paper,3,700.03
US-2016-134908,2023-06-05,East,United States,JS-15940,Jeanie Galiero,Home Office,4.0,OFF-ST-10003479,Office Supplies,Storage,4,
US-2016-134908,2023-06-05,East,United States,JS-15940,Jeanie Galiero,Home Office,4.0,OFF-LA-10000973,Office Supplies,Labels,3,
US-2016-148803,2023-12-11,South,United States,LR-16915,Lolly Hultberg,Consumer,0.0,OFF-ST-10001476,Office Supplies,Storage,3,3090.67
CA-2016-152170,2023-11-12,Central,United States,FH-14275,Leyla Halleybone,Corporate,3.0,OFF-EN-10002831,Office Supplies,Envelopes,8,10507.41
CA-2016-152170,2023-11-12,Central,United States,FH-14275,Leyla Halleybone,Corporate,3.0,OFF-AP-10002350,Office Supplies,Appliances,2,1377.01
CA-2016-152170,2023-11-12,Central,United States,FH-14275,Leyla Halleybone,Corporate,3.0,OFF-PA-10001763,Office Supplies,Paper,2,730.17
CA-2016-152170,2023-11-12,Central,United States,FH-14275,Leyla Halleybone,Corporate,3.0,OFF-AR-10003394,Office Supplies,Art,7,752.1
CA-2016-152170,2023-11-12,Central,United States,FH-14275,Leyla Halleybone,Corporate,3.0,OFF-BI-10002072,Office Supplies,Binders,2,635.15
CA-2017-160395,2023-12-31,West,United States,KL-16555,Jeni Hassey,Corporate,6.0,OFF-AR-10003759,Office Supplies,Art,2,130.25
CA-2017-160395,2023-12-31,West,United States,KL-16555,Jeni Hassey,Corporate,6.0,OFF-BI-10003984,Office Supplies,Binders,7,5716.85
CA-2016-149314,2023-07-02,West,United States,GB-14530,Daisy Caldairou,Corporate,5.0,FUR-CH-10002126,Furniture,Chairs,1,
CA-2016-161207,2023-08-29,East,United States,AB-10060,Lyndsey Atkyns,Home Office,5.0,OFF-SU-10000381,Office Supplies,Supplies,3,
CA-2016-113621,2023-12-01,East,United States,JE-15745,Leif McEttigen,Consumer,4.0,FUR-CH-10001270,Furniture,Chairs,2,6182.83
CA-2016-113621,2023-12-01,East,United States,JE-15745,Leif McEttigen,Consumer,4.0,TEC-PH-10003931,Technology,Phones,3,6450.57
CA-2016-168081,2023-04-24,Central,United States,CA-12055,Garret Coyle,Home Office,3.0,TEC-AC-10003174,Technology,Accessories,3,
CA-2017-138779,2024-01-14,South,United States,RB-19570,Dorolice Gasnell,Consumer,1.0,OFF-EN-10002504,Office Supplies,Envelopes,1,790.55
CA-2017-138779,2024-01-14,South,United States,RB-19570,Dorolice Gasnell,Consumer,1.0,TEC-PH-10003655,Technology,Phones,5,287.95
CA-2017-117212,2024-02-26,West,United States,BT-11530,Susy Castillou,Home Office,2.0,OFF-AP-10004532,Office Supplies,Appliances,4,3000.25
CA-2017-117212,2024-02-26,West,United States,BT-11530,Susy Castillou,Home Office,2.0,TEC-PH-10004447,Technology,Phones,8,32578.49
CA-2017-117212,2024-02-26,West,United States,BT-11530,Susy Castillou,Home Office,2.0,FUR-CH-10003973,Furniture,Chairs,3,32676.94
CA-2017-117212,2024-02-26,West,United States,BT-11530,Susy Castillou,Home Office,2.0,OFF-PA-10001970,Office Supplies,Paper,4,8200.88
CA-2017-117212,2024-02-26,West,United States,BT-11530,Susy Castillou,Home Office,2.0,OFF-PA-10000682,Office Supplies,Paper,4,846.75
CA-2016-114727,2023-07-18,West,United States,LS-16945,Maridel Hadwen,Corporate,6.0,FUR-CH-10002335,Furniture,Chairs,3,
CA-2016-114727,2023-07-18,West,United States,LS-16945,Maridel Hadwen,Corporate,6.0,OFF-BI-10004967,Office Supplies,Binders,3,
CA-2016-114727,2023-07-18,West,United States,LS-16945,Maridel Hadwen,Corporate,6.0,FUR-CH-10002331,Furniture,Chairs,3,
CA-2016-114727,2023-07-18,West,United States,LS-16945,Maridel Hadwen,Corporate,6.0,OFF-ST-10002292,Office Supplies,Storage,2,
CA-2016-114727,2023-07-18,West,United States,LS-16945,Maridel Hadwen,Corporate,6.0,OFF-ST-10000689,Office Supplies,Storage,3,
CA-2016-137050,2023-07-14,East,United States,SW-20755,Trever Abell,Corporate,4.0,OFF-ST-10004634,Office Supplies,Storage,1,
CA-2016-137050,2023-07-14,East,United States,SW-20755,Trever Abell,Corporate,4.0,OFF-BI-10002160,Office Supplies,Binders,3,
CA-2016-137050,2023-07-14,East,United States,SW-20755,Trever Abell,Corporate,4.0,OFF-FA-10002988,Office Supplies,Fasteners,7,
CA-2016-137050,2023-07-14,East,United States,SW-20755,Trever Abell,Corporate,4.0,OFF-AR-10004999,Office Supplies,Art,7,
CA-2016-137050,2023-07-14,East,United States,SW-20755,Trever Abell,Corporate,4.0,OFF-BI-10001031,Office Supplies,Binders,2,
CA-2016-137050,2023-07-14,East,United States,SW-20755,Trever Abell,Corporate,4.0,FUR-BO-10004695,Furniture,Bookcases,4,
CA-2016-126004,2023-12-04,East,United States,BM-11140,Stephi Markey,Consumer,1.0,FUR-FU-10001602,Furniture,Furnishings,3,4105.08
CA-2016-126004,2023-12-04,East,United States,BM-11140,Stephi Markey,Consumer,1.0,TEC-AC-10001432,Technology,Accessories,1,2819.34
CA-2016-126004,2023-12-04,East,United States,BM-11140,Stephi Markey,Consumer,1.0,OFF-BI-10004656,Office Supplies,Binders,1,62.34
CA-2016-126004,2023-12-04,East,United States,BM-11140,Stephi Markey,Consumer,1.0,OFF-PA-10001685,Office Supplies,Paper,4,1463.24
CA-2016-126004,2023-12-04,East,United States,BM-11140,Stephi Markey,Consumer,1.0,OFF-ST-10001418,Office Supplies,Storage,3,6599.74
CA-2016-126004,2023-12-04,East,United States,BM-11140,Stephi Markey,Consumer,1.0,OFF-ST-10000676,Office Supplies,Storage,2,6993.69
CA-2016-153682,2023-05-30,East,United States,BG-11695,Jimmy Caston,Corporate,2.0,TEC-CO-10001046,Technology,Copiers,2,
CA-2016-128727,2023-08-29,East,United States,MO-17800,Kent Kindred,Home Office,6.0,TEC-PH-10003442,Technology,Phones,4,
US-2016-168620,2023-12-24,South,United States,RB-19795,Antoine Cosans,Home Office,4.0,OFF-BI-10001575,Office Supplies,Binders,3,1014.8
US-2016-168620,2023-12-24,South,United States,RB-19795,Antoine Cosans,Home Office,4.0,OFF-ST-10003716,Office Supplies,Storage,3,19655.74
US-2016-168620,2023-12-24,South,United States,RB-19795,Antoine Cosans,Home Office,4.0,TEC-AC-10004469,Technology,Accessories,8,9305.8
US-2016-144393,2023-10-28,South,United States,SM-20950,Bartlett Mapstone,Corporate,7.0,OFF-BI-10004236,Office Supplies,Binders,4,637.64
CA-2016-155992,2023-10-01,Central,United States,CC-12220,Nike Pill,Consumer,1.0,TEC-PH-10000215,Technology,Phones,2,2524.46
CA-2016-155992,2023-10-01,Central,United States,CC-12220,Nike Pill,Consumer,1.0,FUR-FU-10003724,Furniture,Furnishings,5,1511.43
US-2016-103646,2023-04-21,Central,United States,SP-20545,Blair Darville,Corporate,5.0,OFF-ST-10000563,Office Supplies,Storage,4,
US-2016-103646,2023-04-21,Central,United States,SP-20545,Blair Darville,Corporate,5.0,OFF-AP-10004487,Office Supplies,Appliances,3,
US-2016-103646,2023-04-21,Central,United States,SP-20545,Blair Darville,Corporate,5.0,OFF-BI-10002854,Office Supplies,Binders,8,
CA-2016-119186,2023-05-26,Central,United States,MS-17710,Bertina Truggian,Consumer,0.0,OFF-PA-10004621,Office Supplies,Paper,2,
CA-2016-119186,2023-05-26,Central,United States,MS-17710,Bertina Truggian,Consumer,0.0,FUR-CH-10001973,Furniture,Chairs,5,
CA-2016-119186,2023-05-26,Central,United States,MS-17710,Bertina Truggian,Consumer,0.0,OFF-PA-10004040,Office Supplies,Paper,3,
CA-2016-119186,2023-05-26,Central,United States,MS-17710,Bertina Truggian,Consumer,0.0,TEC-AC-10000580,Technology,Accessories,1,
CA-2016-148698,2023-05-02,Central,United States,BD-11770,Saunder Dottrell,Consumer,5.0,OFF-AR-10004022,Office Supplies,Art,3,
CA-2016-160815,2023-09-05,Central,United States,TR-21325,Michell Gringley,Consumer,1.0,TEC-PH-10003505,Technology,Phones,3,
CA-2017-122154,2024-04-09,South,United States,SA-20830,Genny Askaw,Consumer,2.0,OFF-LA-10000121,Office Supplies,Labels,3,544.07
CA-2017-122154,2024-04-09,South,United States,SA-20830,Genny Askaw,Consumer,2.0,OFF-BI-10002026,Office Supplies,Binders,1,627.2
CA-2017-122154,2024-04-09,South,United States,SA-20830,Genny Askaw,Consumer,2.0,OFF-PA-10000994,Office Supplies,Paper,3,9054.95
CA-2016-119445,2023-06-26,East,United States,GM-14500,Lilly Dubois,Consumer,7.0,OFF-ST-10000617,Office Supplies,Storage,5,
CA-2016-154711,2023-11-22,East,United States,TB-21355,Lil De Giorgio,Corporate,4.0,FUR-FU-10000397,Furniture,Furnishings,2,1457.73
CA-2016-154711,2023-11-22,East,United States,TB-21355,Lil De Giorgio,Corporate,4.0,OFF-BI-10000605,Office Supplies,Binders,4,445.65
CA-2016-154711,2023-11-22,East,United States,TB-21355,Lil De Giorgio,Corporate,4.0,OFF-AR-10001860,Office Supplies,Art,3,761.03
CA-2016-163384,2023-11-10,West,United States,CC-12430,Stevana Thurling,Home Office,2.0,OFF-BI-10004970,Office Supplies,Binders,4,481.5
CA-2016-163384,2023-11-10,West,United States,CC-12430,Stevana Thurling,Home Office,2.0,OFF-PA-10003172,Office Supplies,Paper,5,1180.43
CA-2016-134425,2023-12-08,Central,United States,QJ-19255,Bidget Baptista,Corporate,4.0,TEC-PH-10003555,Technology,Phones,5,4195.34
CA-2016-137043,2023-12-23,South,United States,LC-17140,Lonna Wigan,Consumer,2.0,FUR-FU-10003664,Furniture,Furnishings,6,21119.19
CA-2016-137043,2023-12-23,South,United States,LC-17140,Lonna Wigan,Consumer,2.0,FUR-FU-10003664,Furniture,Furnishings,3,10559.6
CA-2016-101966,2023-07-14,Central,United States,BM-11785,Betti Ockwell,Consumer,2.0,TEC-PH-10003437,Technology,Phones,7,
CA-2016-141397,2023-06-20,West,United States,RC-19825,Cassie Ewence,Consumer,1.0,OFF-PA-10002986,Office Supplies,Paper,7,
CA-2016-141397,2023-06-20,West,United States,RC-19825,Cassie Ewence,Consumer,1.0,OFF-BI-10000320,Office Supplies,Binders,3,
